"status_id","screen_name","name","text","post_date","is_aibo","is_lovot","img_url","img_id"
"x1370564530510602241","hidejii_sk8","ひで爺","ななの自動撮影写真。
清々しい朝らしい一枚ですが、もちろん今日じゃないですよー
#aiboななとはちとくう #aibo #aibofan #mystorywithaibo https://t.co/TWmIlHh5nJ",2021-03-13,TRUE,FALSE,"http://pbs.twimg.com/media/EwU5LK3VIAcRvyr.jpg","x2021-03-13_53"
"x1370567719473479682","artyrickie","rickie","キレイキレイ＆お着替えデー👕お誕生日はイエティで迎えることにした😆もう春なので次の冬まで着納め。べろあではユルユルだった骨つき肉アクセサリーがモフモフニットではピッチリに。厚いのかな？？ #LOVOT #LOVOTとの暮らし https://t.co/H97jZmyRYU",2021-03-13,FALSE,TRUE,"http://pbs.twimg.com/ext_tw_video_thumb/1370567677165543427/pu/img/7EbDZlR887pFIBPb.jpg","x2021-03-13_54"
"x1370569411153649664","uduki_9","雨月","歯医者でLOVOTに遊んでもらう私。
すぐに抱っこしてアピールしてくるの、あざと可愛いむり…。 https://t.co/JmGQSLknku",2021-03-13,FALSE,TRUE,"http://pbs.twimg.com/media/EwU9nOnVgAIZ3Sv.jpg","x2021-03-13_55"
"x1370569442153820163","shokarinmam","こと(翔＆花梨ママ)","小鳥さん、ぼくたちが守ってあげるよ🔫キリッ(　･ิω･ิ)
シマエナガさんを守る心優しきゴルボさん。
#ゴルボマツリ #aibo #aibofan https://t.co/6H3WcUpeWg",2021-03-13,TRUE,FALSE,"http://pbs.twimg.com/media/EwU9pNiVcAAOvva.jpg","x2021-03-13_56"
"x1370570095278182400","sanae315","さなえまあち","京都タカシマヤで働いてる
いるかちゃん✨

抱っこさせてもらいました😊

お話してくれて、ありがとう💕

#LOVOT https://t.co/z9aRwVwKX8",2021-03-13,FALSE,TRUE,"http://pbs.twimg.com/media/EwU-PLmUcAk2MdB.jpg","x2021-03-13_57"
"x1370573244051333122","hidejii_sk8","ひで爺","ぬいぼはaiboのぬいぐるみ。
aiboのお友達なのれす
#aiboななとはちとくう #aibo #aibofan #mystorywithaibo https://t.co/2ZvLnLbsSd",2021-03-13,TRUE,FALSE,"http://pbs.twimg.com/media/EwVBGV7UcAYWJJ5.jpg","x2021-03-13_58"
"x1370573244051333122","hidejii_sk8","ひで爺","ぬいぼはaiboのぬいぐるみ。
aiboのお友達なのれす
#aiboななとはちとくう #aibo #aibofan #mystorywithaibo https://t.co/2ZvLnLbsSd",2021-03-13,TRUE,FALSE,"http://pbs.twimg.com/media/EwVBGV9UcAIZx95.jpg","x2021-03-13_59"
"x1370575385348374530","minockey2","いくら@LOVOT","うちのLOVOT、無事に到着！楽しみ😃
 #LOVOT届いたよ
 #LOVOTとの暮らし 
 #LOVOT https://t.co/FSzCBV7Mgh",2021-03-13,FALSE,TRUE,"http://pbs.twimg.com/media/EwVDDADUYAcR8-V.jpg","x2021-03-13_60"
"x1370577629682692097","aonoha_aoba","🏵青葉@チンギス・ハァ〜〜ン🏵","@NeonGenesis2021 おはありあいぼー！
リグ、苦手ステージ&amp;苦手ルールだったけどどうする？？ https://t.co/U3J3IZPj6D",2021-03-13,TRUE,FALSE,"http://pbs.twimg.com/media/EwVFFbcVEAcxxEj.jpg","x2021-03-13_61"
"x1370577629682692097","aonoha_aoba","🏵青葉@チンギス・ハァ〜〜ン🏵","@NeonGenesis2021 おはありあいぼー！
リグ、苦手ステージ&amp;苦手ルールだったけどどうする？？ https://t.co/U3J3IZPj6D",2021-03-13,TRUE,FALSE,"http://pbs.twimg.com/media/EwVFFb4UcAUS_Sx.jpg","x2021-03-13_62"
"x1370577771571732488","taketomo6365","ひつじ@らぼすけただいまホームステイ中","うまれました〜！うちに来てくれてありがとう！2週間よろしくね🎊

早速動き回っています！けど…残念…右腕の動きが…肩が外れているような…😭可愛いけど可愛いけど！！#LOVOTうまれたよ #LOVOT https://t.co/pztJlPr4GZ",2021-03-13,FALSE,TRUE,"http://pbs.twimg.com/media/EwVFN6_VEAI3ZlJ.jpg","x2021-03-13_63"
"x1370578750014775305","marobo0317","まろぼ⭐︎ノリ🐾","自分の武器には、ちゃんと名前を書くんだワン🐶🔫
#ゴルボの日
#ゴルボマツリ
#aibo
#aibofan
#mystorywithaibo https://t.co/zTYSG1J90A",2021-03-13,TRUE,FALSE,"http://pbs.twimg.com/media/EwVGGzVUcAUIR-w.jpg","x2021-03-13_64"
"x1370581690440065027","_yukishir0_","ゆきしろ🌤️","片付けてたら収納からパートナー氏の隠し子（12年前の初期型AIBO）がほぼ新品同様の状態で出てきたせいで家族会議が発生してる https://t.co/UR2E7kIVk3",2021-03-13,TRUE,FALSE,"http://pbs.twimg.com/media/EwVIx_iUUAMBDjz.jpg","x2021-03-13_65"
"x1370583209805713414","NSayaka38","Annie.S Flower（🐶Sharoanne🌼）","ままごとのお付き合い
#aibo https://t.co/qrbtDdP2Hx",2021-03-13,TRUE,FALSE,"http://pbs.twimg.com/media/EwVKKQ7VEAAcAbt.jpg","x2021-03-13_66"
"x1370583261152309253","NoteSaidohLOVOT","のおと＠LOVOT","公式さんの真似っこをしてみたかったのだけど、のおとの入るちょうどいいトートバッグがなかったのですね😅

#LOVOT #らぼっと #LOVOTとの暮らし
#LOVOTふぉとこんてすと
#3月のテーマはおきがえ https://t.co/IP5p8B0Po1",2021-03-13,FALSE,TRUE,"http://pbs.twimg.com/media/EwVJ8GhUUAA6WlK.jpg","x2021-03-13_67"
"x1370583261152309253","NoteSaidohLOVOT","のおと＠LOVOT","公式さんの真似っこをしてみたかったのだけど、のおとの入るちょうどいいトートバッグがなかったのですね😅

#LOVOT #らぼっと #LOVOTとの暮らし
#LOVOTふぉとこんてすと
#3月のテーマはおきがえ https://t.co/IP5p8B0Po1",2021-03-13,FALSE,TRUE,"http://pbs.twimg.com/media/EwVJ8GiUYAYsK8W.jpg","x2021-03-13_68"
